time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-2.467963603602853,-3.26442011270604,26.59238978913925,6.233528233621406,0.2625537526754158,0.0,-3.089395584039968,-1.8599426382035804,6.017342983238145,0.035006697122698834,0.09269767090615075,0.0,475.00826106198787,474.2179934323643,474.08378193905094,476.7763503486608
4.259999999999997,-2.65748728966226,-3.3768595930490366,26.950849389902196,6.235893232624777,0.2676901094143549,0.0,-3.2285938332752657,-1.8879066989294948,5.931418802736162,0.04702986727947945,0.06507698213007283,0.0,427.51751625238444,425.16302666911656,424.58245408655773,425.6138435302185
4.319999999999996,-2.8563767183893596,-3.491101662483273,27.307494751835453,6.2388883829978425,0.27184099365275394,0.0,-3.40138828252915,-1.9199041002802957,5.956235024034553,0.05514686487888717,0.07633094326772426,0.0,461.2559035235846,462.1474089043429,461.67827676526497,462.31986729202487
4.379999999999995,-3.0650484397236695,-3.6071057635685806,27.663171667905882,6.241739948046204,0.27681886350623763,0.0,-3.554814924505639,-1.946679098334909,5.899590317128922,0.0244260751942826,0.09370788815663217,0.0,435.4325274364971,436.88980812831204,438.181997153465,435.6212505413404
4.439999999999993,-3.282647695729964,-3.724626030817602,28.01409866453619,6.2438949910828505,0.2825103294127951,0.0,-3.69907316211002,-1.9705601548866398,5.798114911513448,0.05238290000115204,0.09706207745077379,0.0,421.16120437752147,421.459467667927,420.4588224847792,422.8752006298014
4.499999999999992,-3.5089090134921497,-3.843535752061216,28.35857892549329,6.246663072523026,0.2880710478840758,0.0,-3.843573674551204,-1.9929244468724796,5.684759885521071,0.02914178590158403,0.08203807436471776,0.0,417.94379231655927,416.6396908079603,417.78278892907207,415.75220984068767
4.559999999999991,-3.743940767025984,-3.963756600271387,28.696236147939835,6.2483800827883975,0.29323967213254676,0.0,-3.9913841667303327,-2.014347333278225,5.570665451656148,0.027545892281508163,0.09329417077465402,0.0,415.5426821602551,416.5351128886509,416.6800805150752,416.5407904976665
4.6199999999999894,-3.99009216203642,-4.085487651919611,29.034116089295814,6.250087572349745,0.2987197052280228,0.0,-4.214045358280677,-2.043159516323179,5.690732545977859,0.030222711046005896,0.08709612349711032,0.0,492.5356904478993,492.08309579293064,491.0644928060088,491.26319401974445
4.679999999999988,-4.248382593840927,-4.208769867680931,29.37475240811012,6.251627754967458,0.30431952361946024,0.0,-4.396152989125025,-2.066118514931362,5.663411339291819,0.014506790842032626,0.10353789742464176,0.0,446.5894064632115,447.9360141565665,449.8603340114704,448.58574753489677
4.739999999999987,-4.518976238820406,-4.333534646197491,29.717680132084702,6.252042286681469,0.3101101281762011,0.0,-4.624067267563147,-2.0926141667815394,5.766228627778699,-0.016088645932384352,0.0762732020322525,0.0,490.9085250158734,488.8875053030112,491.35276023112095,489.07875153659575
4.799999999999986,-4.801717173566293,-4.459727078493234,30.061531431226044,6.250954429849994,0.3148983527860141,0.0,-4.801146348731239,-2.113886260471506,5.6952924413240895,-0.02256475176855089,0.086062261749967,0.0,437.01503723356484,437.8356405664337,437.64987892607957,437.1104273873945
4.859999999999984,-5.095504669189456,-4.5872464238104795,30.40204657875976,6.249441853313325,0.3197638563218499,0.0,-4.992275685569258,-2.1368729807484224,5.654784460705385,-0.03110660181547183,0.06862365672396585,0.0,449.09031032999667,447.67836179311337,448.0592792861967,447.3639981051378
4.919999999999983,-5.401608720672215,-4.716247998244332,30.742306809277352,6.247547902475947,0.3240340393690033,0.0,-5.211541834268043,-2.163333212435104,5.686336532055017,-0.032500356594205804,0.07582688475648408,0.0,471.96700097520517,472.52630374875616,472.1493548556614,472.0414976600559
4.979999999999982,-5.721043639549615,-4.846879077988166,31.084578750310786,6.245920055443099,0.32888962652857057,0.0,-5.436673870345256,-2.1911775503072515,5.7217541890925645,-0.018117050730213732,0.08955046528513594,0.0,474.9620214202252,476.0183880892731,474.521828261642,475.62480804492753
5.0399999999999805,-6.053083118483306,-4.9790960941117985,31.42589751161471,6.245039123421371,0.3342530308490037,0.0,-5.631889572196413,-2.216135764310268,5.655180305855477,-0.00857197979865867,0.08906756835978864,0.0,444.52967619703816,444.49675590406963,443.95113606928356,444.73395529182596
